4430750,21.505339,93953.76563,631.932556,79.5,-72.0625,8.75,7.89,1.09,-1.34,378,3.448,5.116,7.469,40.44409893,-79.9542962
4430782,21.505339,93899.63281,638.182739,81.9375,-71.875,4.8125,7.78,1.25,-2.74,417,3.496,5.051,7.543,40.44409869,-79.95429854
4430812,21.505339,93857.09375,641.176636,83.6875,-71.875,1.9375,7.86,2.63,-2.09,471,3.113,4.882,7.457,40.44409845,-79.95430088
4430849,21.514177,93816.57031,645.452026,85.375,-71.875,-1.0625,7.41,2.04,-1.11,353,3.258,4.883,7.389,40.44409821,-79.95430323
4430881,21.509758,93784.63281,649.564819,86.9375,-71.9375,-4.3125,7.6,0.12,-1.44,334,3.475,4.9,7.215,40.44409798,-79.95430557
4430912,21.514177,93723.77344,654.19989,88.625,-72.125,-7.5625,7.33,0.39,-1.11,390,3.462,4.97,7.67,40.44409774,-79.95430791
4430943,21.505339,93675.36719,657.972717,90.875,-72.25,-11.6875,7.42,-0.29,0.12,484,3.344,5.184,7.437,40.4440975,-79.95431025
4430974,21.514177,93630.97656,662.344116,92.6875,-72.375,-14.625,7.39,0.23,-0.06,446,3.334,4.922,7.243,40.44409726,-79.9543126
4431009,21.505339,93567.10938,668.536682,94.625,-72.375,-17.375,7.04,-0.57,1.56,413,3.427,5.098,7.711,40.44409702,-79.95431494
4431042,21.500919,93519.71094,673.001648,96.5,-72.375,-19.75,7.27,-0.26,0.71,439,3.366,5.042,7.27,40.44409678,-79.95431728
4431073,21.509758,93479.17969,676.514038,99.125,-72.1875,-22.375,7.13,-0.01,-0.13,432,3.162,4.812,7.539,40.44409655,-79.95431963
4431104,21.505339,93427.91406,680.562012,101.125,-72,-24.25,6.98,0.75,-0.35,400,3.166,5.185,7.679,40.44409631,-79.95432197
4431140,21.487663,93369.78906,686.064331,103.125,-71.8125,-26.0625,6.95,0.61,-1.32,342,3.481,4.92,7.035,40.44409607,-79.95432431
4431173,21.4965,93313.79688,690.104248,105.0625,-71.625,-27.9375,6.97,2.03,-3.12,377,3.434,4.919,7.162,40.44409583,-79.95432665
4431203,21.487663,93277.00781,693.289612,106.875,-71.5,-30,7.04,2.12,-1.69,446,3.305,4.932,7.536,40.44409559,-79.954329
4431234,21.4965,93221.00781,698.798828,109.5,-71.4375,-33.25,6.95,1.6,-1.59,400,3.298,5.133,7.13,40.44409536,-79.95433134
4431264,21.505339,93180.47656,703.187622,111.25,-71.375,-35.8125,6.96,2.21,-2.04,351,3.243,4.86,7.268,40.44409512,-79.95433368
4431295,21.505339,93137.95313,707.834656,112.75,-71.3125,-38.5625,6.88,1.46,-2.77,376,3.439,5.109,7.403,40.44409488,-79.95433602
4431331,21.500919,93086.69531,711.292725,114.3125,-71.3125,-41.6875,6.74,1.63,-0.42,460,3.172,5.199,7.467,40.44409464,-79.95433837
4431367,21.4965,93035.44531,716.210205,115.875,-71.25,-45,6.59,1,0.27,354,3.44,5.186,7.07,40.4440944,-79.95434071
4431403,21.483244,92982.19531,719.749268,118,-71.125,-49.3125,6.68,0.1,0.23,400,3.136,5.042,7.018,40.44409416,-79.95434305
4431434,21.483244,92939.67188,723.891418,120.375,-70.875,-53.4375,6.53,-0.02,0.43,385,3.111,5.012,7.599,40.44409393,-79.95434539
4431465,21.492081,92906.875,726.820312,122.1875,-70.6875,-56.1875,6.31,0.17,0.94,429,3.242,5.09,7.614,40.44409369,-79.95434774
4431501,21.4965,92853.75,731.220581,124,-70.5,-58.6875,6.45,-0.7,0.7,434,3.121,5.027,7.099,40.44409345,-79.95435008
4431534,21.487663,92820.83594,734.943054,126.0625,-70.375,-60.875,6.27,0.51,0.85,378,3.493,5.188,7.035,40.44409321,-79.95435242
4431564,21.492081,92767.71094,739.169678,128.0625,-70.25,-62.75,6.49,-0.53,-0.45,353,3.389,4.929,7.697,40.44409297,-79.95435476
4431595,21.487663,92716.46094,743.931396,130.8125,-70.0625,-65,6.43,1.91,-0.49,451,3.254,5.065,7.228,40.44409273,-79.95435711
4431626,21.492081,92678.79688,747.212463,132.9375,-69.9375,-66.75,6.39,0.67,-2.33,405,3.338,4.96,7.121,40.4440925,-79.95435945
4431662,21.487663,92631.42188,750.850952,135,-69.8125,-68.6875,6.51,1,-3.28,399,3.474,4.929,7.307,40.44409226,-79.95436179
4431695,21.483244,92603.36719,754.312256,136.9375,-69.6875,-70.875,6.29,-0.04,-2.95,369,3.197,5.003,7.055,40.44409202,-79.95436413
4431726,21.487663,92565.70313,756.904114,139.3125,-69.6875,-74.125,6.12,-0.23,-1.79,382,3.378,4.83,7.258,40.44409178,-79.95436648
4431756,21.483244,92518.32813,761.664856,141.3125,-69.75,-76.625,5.99,-0.51,-1.49,375,3.351,5.003,7.702,40.44409154,-79.95436882
4431786,21.478825,92478.67969,765.73468,143.125,-69.875,-79.1875,6.05,0.14,-0.99,359,3.18,4.851,7.481,40.44409131,-79.95437116
4431822,21.487663,92418.82031,770.85437,144.9375,-70,-81.75,5.84,0.05,0.22,342,3.231,4.939,7.277,40.44409107,-79.9543735
4431858,21.474405,92365.60156,776.314941,146.9375,-70.1875,-84.25,5.77,1.13,0.47,368,3.16,5.038,7.546,40.44409083,-79.95437585
4431889,21.478825,92300.88281,780.399231,149.6875,-70.375,-87.4375,5.57,1.66,1.21,387,3.191,4.816,7.401,40.44409059,-79.95437819
4431925,21.478825,92254.5,785.77533,151.9375,-70.4375,-89.5625,5.63,1.45,0.08,374,3.165,5.05,7.76,40.44409035,-79.95438053
4431955,21.478825,92215.85156,788.465271,154.25,-70.375,-91.5625,5.68,1.87,-0.29,371,3.192,4.886,7.393,40.44409011,-79.95438287
4431986,21.478825,92184.92969,790.984924,157.25,-70.3125,-94.125,5.62,1.56,-0.86,319,3.239,5.045,7.605,40.44408988,-79.95438522
4432017,21.4965,92150.22656,795.066406,159.5,-70.1875,-96.125,5.48,1.14,-0.95,361,3.306,5.155,7.688,40.44408964,-79.95438756
4432053,21.483244,92093.15625,798.89032,161.6875,-70,-98.125,5.59,0.49,-0.89,425,3.13,4.914,7.336,40.4440894,-79.9543899
4432086,21.483244,92054.5,802.71521,163.875,-69.8125,-100.125,5.42,0.54,-0.85,408,3.277,4.941,7.792,40.44408916,-79.95439224
4432116,21.483244,92019.71875,805.408997,166.0625,-69.625,-102.25,5.39,0.32,-0.76,322,3.444,5.18,7.03,40.44408892,-79.95439459
4432147,21.4965,91987.89063,808.977966,168.9375,-69.4375,-105,5.28,0.68,-0.73,382,3.418,5.142,7.111,40.44408868,-79.95439693
4432178,21.483244,91946.28125,811.762146,171,-69.25,-107.0625,5.34,-0.24,-1.39,407,3.442,5.096,7.128,40.44408845,-79.95439927
4432214,21.478825,91914.375,816.118042,173.125,-69.1875,-109.125,5.26,0.64,-0.67,385,3.208,5.028,7.683,40.44408821,-79.95440162
4432247,21.474405,91874.74219,818.385925,175.3125,-69.0625,-111.25,5.2,-0.25,-0.99,381,3.159,4.901,7.055,40.44408797,-79.95440396
4432278,21.483244,91838.0625,822.03949,178.1875,-69,-114.125,5.33,-0.61,-1.39,379,3.183,4.891,7.792,40.44408773,-79.9544063
4432308,21.487663,91808.13281,825.873535,180.375,-69,-116.3125,5.21,0.12,-0.54,446,3.286,5.171,7.29,40.44408749,-79.95440864
4432338,21.478825,91763.64844,829.359741,182.5625,-69,-118.5625,5.29,-0.73,-1.05,391,3.225,4.925,7.683,40.44408725,-79.95441099
4432374,21.478825,91717.27344,833.544861,184.75,-69.0625,-120.75,5.11,0.78,-0.96,411,3.135,5.047,7.262,40.44408702,-79.95441333
4432410,21.483244,91675.74219,837.731689,187.0625,-69.125,-123,5.04,0.74,-1.05,432,3.256,5.104,7.753,40.44408678,-79.95441567
4432446,21.469986,91626.42188,842.009216,189.875,-69.1875,-126.125,4.88,0.61,-1.33,394,3.205,5.18,7.645,40.44408654,-79.95441801
4432478,21.478825,91585.875,844.713989,192.125,-69.25,-128.4375,5.04,0.11,-1.56,436,3.111,4.972,7.027,40.4440863,-79.95442036
4432508,21.474405,91550.10938,848.904846,195.125,-69.1875,-131.625,4.83,0.97,-1.02,324,3.231,5.094,7.36,40.44408606,-79.9544227
4432545,21.492081,91499.9375,852.398926,197.4375,-69.125,-134,4.81,1.04,-0.46,397,3.423,5.086,7.021,40.44408583,-79.95442504
4432577,21.478825,91458.34375,856.243835,199.8125,-69.0625,-136.375,4.56,1.07,-0.22,353,3.392,4.887,7.705,40.44408559,-79.95442738
4432608,21.483244,91428.40625,859.212463,202.25,-69,-138.6875,4.61,0.99,0.11,408,3.34,5.141,7.442,40.44408535,-79.95442973
4432639,21.478825,91392.64844,862.449341,205.5,-68.875,-141.625,4.57,0.83,0.38,441,3.212,4.875,7.281,40.44408511,-79.95443207
4432669,21.483244,91347.25781,866.997498,207.9375,-68.8125,-143.6875,4.75,0.89,0.38,430,3.19,5.162,7.613,40.44408487,-79.95443441
4432700,21.483244,91312.47656,870.408569,210.5,-68.75,-145.6875,4.49,1.41,0.74,353,3.241,4.97,7.605,40.44408463,-79.95443675
4432736,21.478825,91265.125,875.227417,213.0625,-68.6875,-147.5,4.42,0.62,0.93,448,3.417,5.035,7.725,40.4440844,-79.9544391
4432772,21.465567,91215.8125,878.468262,215.625,-68.75,-149.25,4.52,1.06,0.25,359,3.178,4.851,7.109,40.44408416,-79.95444144
4432807,21.461147,91187.78125,881.448303,219.3125,-68.8125,-151.3125,4.39,0.21,-0.59,387,3.351,4.852,7.422,40.44408392,-79.95444378
4432839,21.461147,91160.73438,884.163513,223,-68.875,-153.3125,4.49,0.31,-1.06,416,3.209,4.851,7.717,40.44408368,-79.95444612
4432870,21.469986,91139.50781,886.17865,224.8125,-68.9375,-154.3125,4.52,-0.43,-1.4,403,3.46,5.088,7.344,40.44408344,-79.95444847
4432906,21.469986,91093.14063,889.773743,228.25,-69,-156.4375,4.5,-0.3,-2.02,391,3.271,5.155,7.523,40.4440832,-79.95445081
4432939,21.474405,91055.47656,893.631653,230.8125,-69,-158.125,4.44,-0.21,-1.47,397,3.308,4.815,7.204,40.44408297,-79.95445315
4432969,21.469986,91019.71875,896.083557,233.375,-68.9375,-159.875,4.31,-0.03,-0.74,347,3.305,5.135,7.261,40.44408273,-79.95445549
4433000,21.469986,90977.21094,899.420471,236.6875,-68.875,-162.3125,4.31,0.07,-0.77,393,3.109,5.044,7.781,40.44408249,-79.95445784
4433031,21.478825,90955.98438,901.615295,239.1875,-68.75,-164.3125,4.23,0.32,-0.83,433,3.311,5.075,7.612,40.44408225,-79.95446018
4433067,21.465567,90914.41406,906.09198,241.75,-68.6875,-166.3125,4.12,-0.18,-0.09,412,3.129,4.901,7.533,40.44408201,-79.95446252
4433099,21.465567,90891.22656,910.045044,244.375,-68.625,-168.3125,3.91,0.1,0.02,390,3.127,5.045,7.168,40.44408178,-79.95446486
4433131,21.469986,90841.97656,912.242737,247.9375,-68.5625,-171.0625,4.17,0.39,-1.2,305,3.483,4.829,7.172,40.44408154,-79.95446721
4433161,21.461147,90801.38281,915.579956,250.5625,-68.5,-173.125,3.93,0.3,-0.35,312,3.229,5.109,7.16,40.4440813,-79.95446955
4433191,21.469986,90776.28906,918.833069,253.25,-68.4375,-175.125,4.05,0.39,-0.38,286,3.317,5.169,7.565,40.44408106,-79.95447189
4433227,21.469986,90729.92188,923.583496,255.9375,-68.4375,-177.125,4.03,0.74,-1.02,312,3.286,5.125,7.33,40.44408082,-79.95447424
4433263,21.465567,90698.03906,926.39856,258.625,-68.375,-179.0625,3.91,0.62,-0.15,333,3.285,4.867,7.434,40.44408058,-79.95447658
4433299,21.452309,90656.47656,929.303467,262.25,-68.3125,178.375,3.88,0.56,-0.29,365,3.263,4.856,7.468,40.44408035,-79.95447892
4433331,21.461147,90623.64844,932.471802,264.9375,-68.25,176.4375,3.89,0.85,-0.23,304,3.406,4.991,7.267,40.44408011,-79.95448126
4433361,21.461147,90600.46875,936.346985,268.5,-68.1875,174.0625,3.89,0.29,-0.88,347,3.117,4.999,7.334,40.44407987,-79.95448361
4433398,21.465567,90555.07813,938.723816,271.125,-68.1875,172.3125,3.73,0.13,-0.29,388,3.429,5.154,7.502,40.44407963,-79.95448595
4433430,21.465567,90516.4375,942.158997,273.75,-68.125,170.5625,3.79,-0.01,-0.1,356,3.471,4.929,7.61,40.44407939,-79.95448829
4433461,21.465567,90500.98438,944.363037,276.3125,-68.125,168.8125,3.69,0.52,-0.59,387,3.236,5.147,7.054,40.44407915,-79.95449063
4433492,21.469986,90467.1875,947.358521,279.75,-68.0625,166.4375,3.74,0.05,-0.55,391,3.377,5.089,7.692,40.44407892,-79.95449298
4433522,21.461147,90418.875,950.621826,282.3125,-68.0625,164.625,3.69,-0.07,-0.16,448,3.446,5.002,7.023,40.44407868,-79.95449532
4433553,21.469986,90389.91406,953.179565,284.8125,-68.0625,162.8125,3.57,0.63,-0.38,455,3.473,4.996,7.034,40.44407844,-79.95449766
4433589,21.452309,90362.84375,957.41687,287.5,-68.0625,161.0625,3.67,0.38,-0.55,423,3.395,4.886,7.304,40.4440782,-79.9545
4433625,21.461147,90326.15625,959.62146,290.1875,-68.0625,159.3125,3.52,0.04,-0.39,399,3.415,4.874,7.748,40.44407796,-79.95450235
4433660,21.44347,90283.64063,963.858704,293.3125,-68,157.0625,3.54,0.41,-0.78,368,3.243,5.171,7.366,40.44407773,-79.95450469
4433692,21.452309,90250.80469,967.03833,296.5625,-68,154.875,3.4,0.44,-0.53,419,3.128,5.137,7.413,40.44407749,-79.95450703
4433723,21.461147,90225.70313,968.716309,298.9375,-68,153.25,3.41,0.42,-0.48,450,3.261,5.116,7.122,40.44407725,-79.95450937
4433759,21.461147,90187.07031,972.25,301.25,-68,151.625,3.33,0.01,0.1,378,3.251,5.14,7.508,40.44407701,-79.95451172
4433792,21.465567,90160.99219,974.902222,303.5,-68,150,3.35,-0.32,-0.42,476,3.111,4.866,7.351,40.44407677,-79.95451406
4433822,21.461147,90125.25781,977.553955,305.8125,-68,148.3125,3.42,0.12,-0.68,460,3.224,4.905,7.106,40.44407653,-79.9545164
4433853,21.461147,90105.9375,980.383362,308.6875,-68,146.0625,3.32,-0.07,-0.86,394,3.14,5.026,7.237,40.4440763,-79.95451874
4433884,21.456728,90054.75,983.656128,310.9375,-67.9375,144.4375,3.34,-0.19,-0.54,346,3.343,5.076,7.74,40.44407606,-79.95452109
4433920,21.456728,90035.42969,987.37323,313.125,-67.8125,142.75,3.37,-0.06,-0.51,362,3.152,4.851,7.043,40.44407582,-79.95452343
4433953,21.452309,90003.5625,990.11676,315.25,-67.75,141.125,3.11,0.03,-0.25,442,3.167,5.179,7.387,40.44407558,-79.95452577
4433984,21.452309,89972.65625,992.241516,318.125,-67.5625,138.9375,3.22,0.37,-0.54,445,3.487,5.18,7.353,40.44407534,-79.95452811
4434014,21.456728,89938.85156,995.075012,320.3125,-67.4375,137.3125,3.15,0.41,-0.75,392,3.203,5.067,7.6,40.4440751,-79.95453046
4434044,21.456728,89915.67188,997.02356,322.375,-67.3125,135.6875,3.1,0.1,-0.38,363,3.488,4.875,7.788,40.44407487,-79.9545328
4434080,21.456728,89892.49219,999.858398,324.4375,-67.1875,134.125,2.98,0.89,-0.2,396,3.455,5.197,7.095,40.44407463,-79.95453514
4434116,21.452309,89860.625,1002.871338,326.4375,-67.0625,132.5625,3,0.47,-0.2,487,3.215,5.154,7.536,40.44407439,-79.95453748
4434152,21.44347,89812.33594,1006.948608,329.0625,-67,130.5,3.02,0.25,-0.21,461,3.441,5.147,7.474,40.44407415,-79.95453983
4434184,21.44347,89773.71094,1009.87439,330.9375,-66.9375,128.9375,2.93,0.61,-0.35,429,3.381,5.097,7.123,40.44407391,-79.95454217
4434214,21.44347,89750.53125,1012.536377,333.4375,-66.875,126.9375,2.92,0.87,-0.62,341,3.492,5.084,7.776,40.44407368,-79.95454451
4434245,21.452309,89721.55469,1014.488281,335.25,-66.8125,125.4375,2.83,0.45,-0.07,366,3.474,5.107,7.243,40.44407344,-79.95454686
4434281,21.447889,89689.6875,1017.061035,337.125,-66.8125,124,2.94,0.27,-0.5,364,3.275,4.879,7.775,40.4440732,-79.9545492
4434317,21.452309,89663.60938,1020.079102,338.875,-66.8125,122.5625,2.82,0.34,-0.36,326,3.439,5.197,7.128,40.44407296,-79.95455154
4434353,21.44347,89619.19531,1022.209534,341.1875,-66.8125,120.625,2.92,-0.03,-0.52,379,3.419,5.111,7.203,40.44407272,-79.95455388
4434385,21.44347,89603.74219,1025.406372,342.875,-66.8125,119.25,2.76,0.03,-0.49,391,3.176,5.199,7.092,40.44407248,-79.95455623
4434415,21.44347,89588.28906,1027.18396,345.3125,-66.75,117.3125,2.81,0.04,-0.52,397,3.152,4.951,7.665,40.44407225,-79.95455857
4434446,21.452309,89547.72656,1030.560181,346.9375,-66.6875,115.9375,2.72,-0.18,-0.55,454,3.321,4.94,7.096,40.44407201,-79.95456091
4434481,21.44347,89518.76563,1033.581177,348.5625,-66.625,114.5,2.75,-0.19,-0.27,393,3.27,5.095,7.638,40.44407177,-79.95456325
4434517,21.44347,89484,1036.426147,350.1875,-66.5,113.0625,2.72,0.12,-0.16,391,3.238,4.973,7.468,40.44407153,-79.9545656
4434553,21.44347,89464.6875,1039.271484,352.3125,-66.375,111.125,2.65,0.19,-0.06,476,3.458,4.852,7.285,40.44407129,-79.95456794
4434585,21.44347,89437.64844,1040.517456,353.875,-66.3125,109.625,2.59,0.21,-0.11,444,3.28,4.974,7.724,40.44407105,-79.95457028
4434616,21.452309,89408.67188,1043.541992,355.9375,-66.25,107.75,2.55,0.02,-0.06,348,3.146,4.866,7.631,40.44407082,-79.95457262
4434646,21.456728,89382.59375,1045.767456,357.4375,-66.125,106.3125,2.58,0.03,-0.43,317,3.493,5.144,7.141,40.44407058,-79.95457497
4434682,21.44347,89348.80469,1049.060791,358.9375,-66.0625,104.875,2.55,0.32,0.02,411,3.41,5.176,7.069,40.44407034,-79.95457731
4434718,21.439051,89316.94531,1052.799072,0.4375,-65.9375,103.4375,2.54,0.01,-0.18,415,3.439,4.994,7.347,40.4440701,-79.95457965
4434754,21.439051,89278.32031,1055.113525,2.375,-65.8125,101.5,2.48,-0.17,-0.32,393,3.409,4.942,7.798,40.44406986,-79.95458199
4434786,21.439051,89255.14844,1058.144043,3.75,-65.75,100.0625,2.36,0.04,-0.07,327,3.404,4.922,7.262,40.44406962,-79.95458434
4434816,21.44347,89229.07031,1059.925781,5.4375,-65.625,98.125,2.4,0.27,-0.41,406,3.494,4.928,7.5,40.44406939,-79.95458668
4434853,21.44347,89205.89063,1062.332642,6.8125,-65.5625,96.6875,2.35,0.48,-0.07,446,3.141,5.161,7.227,40.44406915,-79.95458902
4434885,21.447889,89187.53906,1064.916992,8.125,-65.4375,95.1875,2.38,0.49,-0.1,413,3.31,5.124,7.509,40.44406891,-79.95459136
4434916,21.434631,89146.03906,1066.879517,9.4375,-65.375,93.8125,2.31,0.27,-0.27,405,3.368,5.155,7.795,40.44406867,-79.95459371
4434947,21.44347,89132.50781,1070.801758,11.125,-65.25,91.875,2.39,0.12,-0.39,365,3.145,4.807,7.642,40.44406843,-79.95459605
4434978,21.447889,89110.28906,1071.963501,12.375,-65.1875,90.5,2.39,0.14,-0.54,425,3.312,4.897,7.739,40.4440682,-79.95459839
4435008,21.452309,89084.21094,1073.480225,13.625,-65.125,89.0625,2.34,0.15,-0.2,407,3.299,4.922,7.698,40.44406796,-79.95460073
4435044,21.44347,89047.53125,1076.603394,14.625,-65.0625,87.75,2.26,0.22,0.1,393,3.327,5.165,7.627,40.44406772,-79.95460308
4435080,21.434631,89026.30469,1078.923828,15.625,-65,86.375,2.3,0.08,-0.53,345,3.249,4.98,7.09,40.44406748,-79.95460542
4435116,21.434631,88999.27344,1082.406616,17.125,-64.9375,84.5625,2.22,-0.08,-0.59,371,3.141,5.137,7.451,40.44406724,-79.95460776
4435147,21.434631,88968.375,1083.835571,18.625,-64.8125,82.8125,2.19,-0.14,-0.39,372,3.271,5.001,7.625,40.444067,-79.9546101
4435178,21.44347,88954.83594,1086.425903,19.75,-64.75,81.5625,2.19,0.16,-0.29,477,3.452,5.043,7.104,40.44406677,-79.95461245
4435214,21.44347,88923.9375,1088.304199,20.8125,-64.625,80.3125,2.1,0.17,-0.27,420,3.458,5.052,7.167,40.44406653,-79.95461479
4435247,21.439051,88888.22656,1091.340698,21.8125,-64.5625,79.0625,2.08,0.2,-0.39,388,3.369,5.196,7.777,40.44406629,-79.95461713
4435277,21.44347,88881.45313,1093.397827,22.8125,-64.4375,77.875,2.08,-0.19,-0.14,365,3.23,5.148,7.406,40.44406605,-79.95461948
4435309,21.44347,88862.14063,1095.63269,24.1875,-64.3125,76.375,2.06,-0.03,-0.13,315,3.218,5.041,7.217,40.44406581,-79.95462182
4435341,21.44347,88819.65625,1097.778931,25.1875,-64.25,75.25,2.01,0.1,-0.28,293,3.253,4.905,7.664,40.44406557,-79.95462416
4435371,21.44347,88800.35156,1100.013672,26.125,-64.125,74.125,2.02,0.28,0.04,411,3.404,5.113,7.529,40.44406534,-79.9546265
4435402,21.44347,88777.17969,1102.61145,27.125,-64,73,2.04,-0.12,-0.19,385,3.315,4.873,7.21,40.4440651,-79.95462885
4435435,21.439051,88753.04688,1104.220215,28,-63.875,71.875,2.08,-0.07,-0.43,342,3.109,4.931,7.27,40.44406486,-79.95463119
4435471,21.439051,88726.01563,1107.261963,28.9375,-63.8125,70.6875,1.97,0.28,-0.09,460,3.124,4.968,7.212,40.44406462,-79.95463353
4435507,21.44347,88696.07031,1109.233276,30.125,-63.625,69.1875,1.94,0.34,-0.09,399,3.235,4.924,7.303,40.44406438,-79.95463587
4435538,21.439051,88675.80469,1110.666504,31,-63.5625,68,1.86,0.3,0.15,430,3.215,4.944,7.279,40.44406415,-79.95463822
4435569,21.44347,88669.03906,1112.904541,31.9375,-63.4375,66.75,1.96,0.2,-0.15,401,3.431,5.081,7.325,40.44406391,-79.95464056
4435600,21.439051,88633.32813,1115.054077,33.0625,-63.3125,65.1875,1.86,-0.08,-0.17,409,3.216,4.858,7.03,40.44406367,-79.9546429
4435636,21.434631,88609.19531,1117.115967,33.8125,-63.25,63.9375,1.83,-0.11,-0.06,394,3.138,4.957,7.054,40.44406343,-79.95464524
4435671,21.434631,88589.89063,1119.531982,34.6875,-63.1875,62.75,1.79,0.09,0.14,320,3.252,4.921,7.423,40.44406319,-79.95464759
4435707,21.430212,88561.90625,1122.488647,35.625,-63.0625,61.125,1.79,0.3,0.15,419,3.113,5.109,7.12,40.44406295,-79.95464993
4435739,21.439051,88536.77344,1124.10498,36.25,-62.9375,59.9375,1.77,-0.02,-0.07,471,3.204,5.127,7.2,40.44406272,-79.95465227
4435770,21.434631,88516.51563,1125.092773,37.1875,-62.8125,58.3125,1.73,-0.17,-0.21,443,3.414,5.169,7.642,40.44406248,-79.95465461
4435800,21.44347,88499.10938,1128.051147,38,-62.6875,57.0625,1.79,0.04,-0.08,310,3.48,5.162,7.738,40.44406224,-79.95465696
4435836,21.434631,88470.17188,1129.66333,38.75,-62.5625,55.875,1.74,-0.19,0.18,318,3.477,5.033,7.458,40.444062,-79.9546593
4435872,21.421375,88451.86719,1132.53418,39.5625,-62.4375,54.75,1.76,-0.3,-0.19,373,3.105,5.119,7.342,40.44406176,-79.95466164
4435908,21.430212,88434.46094,1133.970215,40.625,-62.1875,53.25,1.68,-0.11,-0.25,419,3.241,4.892,7.629,40.44406152,-79.95466398
4435940,21.425795,88402.61719,1136.572266,41.375,-62,52.125,1.72,-0.09,-0.49,364,3.264,5.038,7.379,40.44406129,-79.95466633
4435970,21.434631,88373.625,1138.101562,42.3125,-61.8125,50.75,1.63,0.01,0.01,320,3.459,4.896,7.699,40.44406105,-79.95466867
4436007,21.430212,88349.5,1140.976074,43.0625,-61.625,49.6875,1.68,0.14,-0.15,392,3.176,4.902,7.178,40.44406081,-79.95467101
4436040,21.434631,88338.86719,1142.772339,43.8125,-61.4375,48.6875,1.61,0.12,-0.17,359,3.222,5.057,7.562,40.44406057,-79.95467335
4436070,21.430212,88310.89063,1144.839355,44.5625,-61.25,47.6875,1.64,0.03,-0.26,285,3.159,4.987,7.207,40.44406033,-79.9546757
4436101,21.434631,88296.39063,1146.006226,45.25,-61.0625,46.3125,1.54,0.02,-0.26,389,3.219,5.116,7.103,40.4440601,-79.95467804
4436132,21.439051,88262.58594,1148.163208,45.9375,-60.9375,45.375,1.55,0.11,-0.06,416,3.324,4.823,7.044,40.44405986,-79.95468038
4436162,21.430212,88256.82031,1150.503418,46.625,-60.75,44.4375,1.58,0.04,-0.18,460,3.254,4.85,7.092,40.44405962,-79.95468272
4436198,21.434631,88234.60156,1152.206909,47.3125,-60.625,43.5,1.57,-0.04,-0.36,445,3.109,4.865,7.599,40.44405938,-79.95468507
4436234,21.425795,88213.39844,1154.453613,47.9375,-60.5,42.5625,1.52,0.2,-0.18,397,3.487,4.827,7.047,40.44405914,-79.95468741
4436270,21.421375,88193.14063,1155.620483,48.8125,-60.3125,41.375,1.48,0.31,0,419,3.427,5.068,7.706,40.4440589,-79.95468975
4436301,21.434631,88180.53906,1158.587646,49.4375,-60.125,40.1875,1.42,0.36,0.13,408,3.325,4.975,7.024,40.44405867,-79.95469209
4436332,21.430212,88156.42188,1160.121338,49.9375,-60,39.3125,1.46,0.14,-0.02,377,3.225,4.964,7.261,40.44405843,-79.95469444
4436368,21.425795,88128.44531,1162.552734,50.5625,-59.875,38.4375,1.44,-0.18,-0.43,345,3.191,5.112,7.048,40.44405819,-79.95469678
4436401,21.425795,88109.13281,1163.809448,51.1875,-59.8125,37.5625,1.42,-0.08,-0.48,341,3.34,4.832,7.232,40.44405795,-79.95469912
4436431,21.425795,88093.6875,1166.234985,51.8125,-59.6875,36.6875,1.38,0.18,-0.17,407,3.272,4.817,7.72,40.44405771,-79.95470147
4436463,21.430212,88071.46875,1167.322144,52.625,-59.5625,35.5,1.38,0.37,-0.09,486,3.454,4.831,7.68,40.44405747,-79.95470381
4436493,21.425795,88047.35156,1168.851562,53.1875,-59.4375,34.625,1.35,0.19,-0.37,375,3.401,4.997,7.408,40.44405724,-79.95470615
4436529,21.434631,88033.80469,1171.101318,53.75,-59.375,33.75,1.37,0.08,-0.15,366,3.31,5.129,7.34,40.444057,-79.95470849
4436562,21.425795,88016.46094,1173.174683,54.3125,-59.3125,32.875,1.31,0.06,-0.04,324,3.301,5.137,7.364,40.44405676,-79.95471084
4436593,21.425795,87997.14844,1173.984009,55.0625,-59.25,31.6875,1.27,0.28,-0.11,396,3.475,4.989,7.531,40.44405652,-79.95471318
4436623,21.425795,87981.70313,1176.057373,55.625,-59.1875,30.8125,1.29,0.2,0.08,339,3.112,5.068,7.623,40.44405628,-79.95471552
4436654,21.425795,87966.25781,1177.948975,56.125,-59.125,29.875,1.26,0.12,0.02,361,3.129,5.175,7.192,40.44405605,-79.95471786
4436690,21.425795,87939.23438,1178.935181,56.625,-59.0625,29,1.28,0.27,0.12,314,3.289,5.05,7.441,40.44405581,-79.95472021
4436725,21.412537,87928.66406,1180.112183,57.125,-59.0625,28.0625,1.26,-0.05,0.12,428,3.199,5.092,7.063,40.44405557,-79.95472255
4436756,21.412537,87905.5,1182.724365,57.8125,-58.9375,26.8125,1.2,-0.06,0.21,388,3.331,5.147,7.641,40.44405533,-79.95472489
4436792,21.412537,87874.60938,1185.522949,58.25,-58.875,25.875,1.21,0.16,0.23,467,3.169,5.071,7.545,40.44405509,-79.95472723
4436823,21.425795,87869.72656,1186.605347,58.75,-58.75,24.9375,1.18,0.22,0.23,399,3.408,4.938,7.699,40.44405485,-79.95472958
4436854,21.425795,87854.28125,1187.51062,59.375,-58.625,23.6875,1.15,-0.09,0.38,373,3.36,5.186,7.579,40.44405462,-79.95473192
